region,address,name,type1,type2,lon,lat
용인시 처인구,경기 용인시 처인구 모현읍 초부로 220,용인자연휴양림 주차장2,실외,야외시설,127.2660987,37.31452202
용인시 처인구,경기 용인시 처인구 김량장동 336-9,육교주차장,실외,노외,127.2005158,37.23314647
용인시 처인구,경기 용인시 처인구 김량장동 384,문예회관주변 노상공영주차장,실외,노상,127.2043545,37.2322959
용인시 처인구,경기 용인시 처인구 포곡읍 포곡로118번길 51-14,둔전리 12 3-2 주차장,실외,노외,127.221933,37.26896354
용인시 처인구,경기 용인시 처인구 원삼면 죽양대로2000번길 60,지산CC 주차장,실외,야외시설,127.3277581,37.21237878
용인시 처인구,경기 용인시 처인구 이동읍 천리 235-1,천리 민영주차장,실외,노외,127.2067606,37.19398554
용인시 처인구,경기 용인시 처인구 원삼면 농촌파크로 2,리프플레이스 주차장,실외,건물주변,127.3020439,37.1796039
용인시 처인구,경기 용인시 처인구 금령로 80,농협은행 용인시지부 주차장,실외,건물주변,127.2051748,37.23503023
용인시 처인구,경기 용인시 처인구 포곡읍 포곡로 100,KM파크 용인물류센터 주차장,실외,건물주변,127.2179725,37.26781441
용인시 처인구,경기 용인시 처인구 양지면 남평로 112,양지파인리조트 주차장,실외,야외시설,127.2955417,37.21395748
용인시 처인구,경기 용인시 처인구 금령로 132,주차빌딩,실내,지상,127.2108503,37.2349416
용인시 처인구,경기 용인시 처인구 포곡읍 전대리 191-18,나이스파크 포곡농협 전대지점 주차장,실내,지하,127.2176197,37.28576888
용인시 처인구,경기 용인시 처인구 양지면 양지로148번길 11,샹그리아호텔 주차장,실내,지상,127.2848403,37.23348952
용인시 처인구,경기 용인시 처인구 명지로 53,이마트용인점 주차장,실내,지상,127.1891792,37.23139952
용인시 처인구,경기 용인시 처인구 이동읍 화산로 239,화산CC 주차장,실외,야외시설,127.2322762,37.14797819
